id,text,clean_text,eng
b'gAAAAABkk1GWziJ0ETxnJPX82i3uY4TRShpzEX5Sn0vLmwj7jk_tK6FRjfpEfzvApWrlxi_JWUOuAedjBsKVD-qpYZU5UjISlUrtZ6etr8CEVIGl7ySfSIQ=',"🚀 Descubre las misteriosas circunstancias que rodearon la muerte de Bruce Lee, el artista marcial más influyente de todos los tiempos https://t.co/YflaAhSkk2",descubre las misteriosas circunstancias que rodearon la muerte de bruce lee el artista marcial más influyente de todos los tiempos,discover the mysterious circumstances surrounding the death of bruce read the most influential martial artist of all time
b'gAAAAABkk1GWRyAkUGHzLxi1AookjMWXMSgyLVt_7yaZa3zn4VyGPwJI3X7Xq6adc28zNB3qMJ9IPVigf29STryjDGoTphy_Gi5nXP1priq_y5RmFVpjkDc=',"🚀 INNOVACIÓN | Remote Kiss, el dispositivo que permite a los amantes besarse a través del móvil https://t.co/bV7e7C3XmW",innovación remote kiss el dispositivo que permite a los amantes besarse a través del móvil,innovation remote kiss the device that allows lovers to kiss through the mobile
b'gAAAAABkk1GW8wqQksDMl283yw38R9h4awrARr7O8GA-XIRppSL6g5gX1iDDqG2DRccPfRzOm-NFpTQds-21qPSjR0RYyczEwGlnkdyWBTSLXYO1_nYZ5WI=',"Un poco mid el talent show comparado con el del año pasado, pero lo han hecho muy bien todas 🥰 #DragRaceEspana",un poco mid el talent show comparado con el del año pasado pero lo han hecho muy bien todas dragraceespana,a little mid the talent show compared to last year's but they have done very well all dragraceespana
b'gAAAAABkk1GXPBouvs-10eP0QDMFyWhgdHobmwsBG7b8LKljMui6B9gFp-JMp2pYaRIuG9Ot8C-9HyRKFbqxAEIctdpm4CItdoUEoWBc_QQN9XXBBb-cmBs=',@JoseMellinas_ Hoy en estrenos de cartelera... https://t.co/yCRvBYUur7,hoy en estrenos de cartelera,Today at billboard premieres
b'gAAAAABkk1GXsnH4p_5jDv_YsBREVTex8aod2jSg9KO5j9HyAjzGIY8WDq2fc8SXhPIh7CWVLqOWnQLEE8cRo-hcIY4fnV8vulW2fU_GoquC9BtEMYvr0w0=',✅ Hazlo por tu cerebro: 3 hábitos que mejoran el aprendizaje https://t.co/jBHxXlw13S,hazlo por tu cerebro hábitos que mejoran el aprendizaje,Do it for your brain habits that improve learning
b'gAAAAABkk1GXhfE7e5esc8SdALocUI97Du_tiBty_FnJGbgDlbooIlTNFw6xACYlE5Y9cI_CyrtyndmYmSCnuYcPVh-O7Ijllo4cIxmygdzgOYuRVY0jn9M=',🎯 DESARROLLO | Innovador método convierte agua de mar en hidrógeno verde https://t.co/jFls63r0ZE,desarrollo innovador método convierte agua de mar en hidrógeno verde,innovative development method converts seawater into green hydrogen
b'gAAAAABkk1GXNba3tpRrwM95LD6uBZTo8ex0AcNlkChvnWQyECHNLRO_5Hn6N6H3_26rIJlwdccR5bU4NNOjbwIqmvQbSPpOlMBLzpzBXZA9SWOiSPPjTzs=',"Cuando Jorge se entere de que no todo el mundo nace con músculos y una genética delgada, ni desarrolla trastornos alimentarios o problemas hormonales 🤯🤯🤯🤯\n\nPromover hábitos saludables independientemente de cómo te veas: 👏🏼👏🏼👏🏼 https://t.co/GT4ZZNLlqq",cuando jorge se entere de que no todo el mundo nace con músculos y una genética delgada ni desarrolla trastornos alimentarios o problemas hormonales promover hábitos saludables independientemente de cómo te veas,when he gets bored he learns that not everyone is born with muscles and thin genetics nor develops eating disorders or hormonal problems promoting healthy habits regardless of how you look
b'gAAAAABkk1GXF6-LqUeazvTcCuRLczma4_MugL4fR6QrSF-Si-6_lgdpY9beadNu76_Yj7geXbCHJR4SzlCaLtdNFzKk2gBEFUQ3d5eFVZQfcanr6TlqSKE=',🎯 ¿Cuál es el riesgo de por vida de sufrir depresión? https://t.co/LFnEPlK0cF,¿cuál es el riesgo de por vida de sufrir depresión,What is the lifetime risk of depression?
b'gAAAAABkk1GXSTtDjMhJl7Nf7ZsMtIhVJWp7xZQdPukO_if-JUbZKoREHnzMPlKF0OfiVlPeWL6fKgQWp47Y1iE35_JkvO-mzm2ibsytaRMUDtHu2WNpHuY=',Necesito saber dónde es la quedada de mañana para intercambiar cromos 👀\n\nTengo unos cuantos la verdad 😱 https://t.co/yqpN8WYTw1,necesito saber dónde es la quedada de mañana para intercambiar cromos tengo unos cuantos la verdad,I need to know where tomorrow's stay is to exchange chromes. I have a few truths.
b'gAAAAABkk1GXn3qjXqW05lN3SSizKVyGCYBrlYi1-AMvu7rokQbewJ4N1PQU-nNQgErlga6H5OydXcd-uVrKX7XYZQLAgmN2POKf6f4noVHwAMz4ELWsDy4=',"@madridblaugrana @eurreiztieta Naaa estos son así, igual cuando los audios de Florentino",naaa estos son así igual cuando los audios de florentino,These are the same when Florentine audios
b'gAAAAABkk1GXnAkdlxJK9SqXyJh78-KiTrxes4Mg6qdLSmYgXjAfWpgQnbuD9OwyqO1oXxqsTEnyDijXZMWzZm5YiXXrDIgpRx1KEGa6XNLEZZTiM62L9Ts=',"la otra vez andaba hablando con mi novia fonarea y su amiga foranea, les dije que la CDMX era la ciudad más grande de México y se enojaron diciendo que no es cierto,, les llego a decir que es 100% real que la CDMX es más grande en superficie que Mty y Gdl y colapsan",la otra vez andaba hablando con mi novia fonarea y su amiga foranea les dije que la cdmx era la ciudad más grande de méxico y se enojaron diciendo que no es cierto les llego a decir que es real que la cdmx es más grande en superficie que mty y gdl y colapsan,the other time I was talking to my girlfriend phonerea and her foreign friend I told them that cdmx was the biggest city in Mexico and they got angry saying that it's not true that it's real that cdmx is bigger on the surface than mty and gdl and collapse
b'gAAAAABkk1GXmwgptodVlT4W-O3Xk3DXvjT_WnDxrOZbLk-Oju38vMcd2j1ozfYW9Ywg6bpyEbBERXaCyUT-tJAfvGWc_uHVVuc2PkTRdWL_Y895W2ybcgo=',GANA UN VIAJE PARA TI Y HASTA 25 AMIGOS. CERO BROMAS. \nToda la info aquí https://t.co/h0sAw059Hn https://t.co/AwJTckIfMF,gana un viaje para ti y hasta amigos cero bromas toda la info aquí,win a trip for you and even friends zero jokes all info here
b'gAAAAABkk1GXrPE8RorZz4nmMcBwiMNdvMytp4DEh8aC9RxvWUhlyySNyVpovmjozODHWonPm4s-cVfZozxT8KORFNNS1KfteWtdlWODectqC9rN0tj51pA=',"@megustaelkebab1 Vuestra masturbación la vendéis de forma vulgar, alardeáis con ella en la pubertad de forma invasiva y exagerada, con gestos, gemidos, dibujos, muuuchos dibujos, palabrería malsonante, todo muy machote vaya.\nCreáis vosotros mismos ese rechazo/asco hacia vuestra masturbación.",vuestra masturbación la vendéis de forma vulgar alardeáis con ella en la pubertad de forma invasiva y exagerada con gestos gemidos dibujos muuuchos dibujos palabrería malsonante todo muy machote vayacreáis vosotros mismos ese rechazoasco hacia vuestra masturbación,your masturbation you sell her vulgarly you boast with her in puberty in an invasive and exaggerated way with gestures groaning drawings muuuch drawings words squeaky everything very macho you go create that rejection to your masturbation
b'gAAAAABkk1GX4DfEPRelOUrbBQF2ro2eWep76R_DR1YWXUHGrg1Ir4JycTxgRtqXcH8m0DFoaLNuB9AJTqwHA9WIggPaoKaCEMqsFibfRUB4dv2EhmU5D2U=',"A propósito de este libro, esta es mi Dánae favorita. (Klimt) https://t.co/I9PHqi6mJ0",a propósito de este libro esta es mi dánae favorita klimt,about this book this is my favorite danae klimt
b'gAAAAABkk1GXBLZYVJFmP5htcUoY365kE7Pb7yGgynwmBfOQKTzX4S7EFXZp9zl7xYDO_ntKZh8qXKyfi9KtPYGgEMxbkt7WCvczJ9X8_jQhLBrAjYG7WNQ=',@ElGolazoDeGol Blaqueando la dictadura. Menuda de banda de retrasados.,blaqueando la dictadura menuda de banda de retrasados,blaqueando the small dictatorship of retards
b'gAAAAABkk1GXLBq-jqwCNt2NGt2Hs6Cpoz9A10cqpoWJu0mRlWELjVKXVJShkdKRRQKdR56rlcMcQ79YcNCe3Y8gxhJtd9R2iwv6vTjzcF8BtOZUddmtU3M=',@iaiavegana Quinoa https://t.co/tKkSBiFVL7,quinoa,quinoa
b'gAAAAABkk1GXw36Y2R6MlIXJWdTi-MeyKhcdGJXx12W_CpgofECAjgzOtNuUkcZ4n2z3Z7BDceN2DsUbgNf1LjY51FjI9tQEgk6v1yUT_fq8BwxjmY-Rjo4=',@anadelliafonte 🤣🤣🤣🤣 Da más miedo que Ayuso ante un micrófono.,da más miedo que ayuso ante un micrófono,It's more scary than I'm helping with a microphone.
b'gAAAAABkk1GX8N-ouHKaGE4G0j10331DyI8EOWyNVKDow56HxXSf_f6OuBG3Kzt4W86VAzOyhMyOC_vmCdRNr8I-U0fICFxv_QGc27IAwmv7rLBV32uNGFM=',"@jonymagic Tengo un trabajo de mierda donde casi no puedo hablar alemán y cobro 1.500 trabajando 5 días a la semana, pagas aparte..  Estoy algo mejor 😅",tengo un trabajo de mierda donde casi no puedo hablar alemán y cobro trabajando días a la semana pagas aparte estoy algo mejor,I've got a shit job where I can barely speak German and I charge working days a week you pay apart I'm a little better
b'gAAAAABkk1GXlCH3TSlxmDfamhnlEFcZsA8ih959HQb3DGoUk3yNCKnEg-79oZaoi-yyg9O779KI4oo4Vl40axuyzzm-TQ4nlV8F6H-Qiyyb2HTIW6pAd-Y=',🔷 Vómito de sapo: el absurdo remedio para la peste bubónica que propuso Isaac Newton https://t.co/EoCR01GKmT,vómito de sapo el absurdo remedio para la peste bubónica que propuso isaac newton,Toad vomit the absurd remedy for bubonic plague proposed by isaac newton
b'gAAAAABkk1GX03vqSP-9NmdBoAzORE5arZXwP2F00VZ5wJ9JeM6P1Zvdfj597r0LIcdXQBhkfpy30MFbPbjUumB8kslq7Wa1RweMW0OYuMTb9gabm2nXHBE=',⚓️ ¿Qué es y cómo funciona un coche híbrido enchufable? https://t.co/WsHzmjZwnz,¿qué es y cómo funciona un coche híbrido enchufable,what is and how does a hybrid plug-in car work
b'gAAAAABkk1GXQVqMwllvjTPcMzRso5LtMzjDHdQX7ozcR0xQD1ZV0vLCLUpYMgWQOMkOmiEVjRxIgRFTiQrCXAk8VO_JZYiQaItZtStui1vWIHi_zuYTy9A=',"El polígrafo monitorea las respuestas fisiológicas, no las mentiras https://t.co/XDsMbgf0WD",el polígrafo monitorea las respuestas fisiológicas no las mentiras,polygraph monitors physiological responses not lies
b'gAAAAABkk1GXO1rj4ZGDdWN8IrP_gM87cNkKlUYM3nAv5qUT_Jr3F5EcKxkuYFXZjI6NbnZq4nylUqxajGatAMnVPXmDX8lHl9DIB1mHyvNdlXCQOnH-_YU=',Impresionante lo que falla la tortuga. https://t.co/dMVVf0RhCP,impresionante lo que falla la tortuga,Impressive what the turtle fails
b'gAAAAABkk1GXJvYo8JRTjzMq7jbCiNoBLCiGfZwSRtsU8Oa5cMhOLhCNSFwuSYN_9Zh6ET_5gPER78iVniTTbkatd6nvO7TED7gvsxH8YhPLvDrxN1_pR_E=',💥 VÍDEO: Qué son los algoritmos y cómo aprenden de nosotros https://t.co/XKDqmxu5vN,vídeo qué son los algoritmos y cómo aprenden de nosotros,video what algorithms are and how they learn from us
b'gAAAAABkk1GXK0VtjfTIbyfn6frGDsdDZA3KNO6ONiId1Ad_hc7EE8NUNcAFAKyN-TUxm0D83VZ4ZirKBFMHhD_Ww_SwUbxZBmwQt4he1T3CPQ95IMovO9U=',"@JuanMa_Moreno @Aglezterol Vamos, que te has encontrado con una indigente intelectual.",vamos que te has encontrado con una indigente intelectual,"Come on, you've run into an indigent intellectual."
b'gAAAAABkk1GXfYJPGvln0Gp42qxFYymqwP-_cL6-KAMfyuUV7xGmMbcEX2fdWFh39Qcwl3em36RezfeXsRPkxRGr9s9zuyc9l1aKMM_WMjEkqaL6X_Q1hFY=',@FCBfemeni Ya basta,ya basta,That's enough.
b'gAAAAABkk1GXUGdqJ3Ej0E4wJjLdkWSNigx_rICDj0tpTh15LmTVpUTRxIWjrEMLjbEyCzBkfF5hqBps9clxn9IgrRJPYMrgFWTiPJe1Xomjv7Q07d1J4tU=',🔁 ¿Te has preguntado alguna vez qué quieren decir esas luces intermitentes en tu router WiFi? https://t.co/ASiYOyDOlt,¿te has preguntado alguna vez qué quieren decir esas luces intermitentes en tu router wifi,Have you ever wondered what those flashing lights mean on your wifi router?
b'gAAAAABkk1GXu5ZN22Wg_ST3zv2Ysa5bpIuxs1vM9GKcww1nNA1ub0OSFsx0lIKYcj9I7O77fhYo-2PYehlTGc-HdGx4Tx5drIlA1PI0Ugn9_3p8Uou8NpY=',@quillobarrios Sin sorpresa,sin sorpresa,No surprise.
b'gAAAAABkk1GXVkISlhHEYQkMoSfTszUMV6FzUX7ddPS5GBopfc_GCYtxjR2L5eySPOH4xQym1xXVqrYR5Wf1F8sV-oNK8mHAYyM4nC289nEDHGdA57fQKXc=',📳 El baile de Michael Jackson que dasafió las leyes de la biomecánica https://t.co/Nw5xPVAory,el baile de michael jackson que dasafió las leyes de la biomecánica,Michael Jackson's dance that damaged the laws of biomechanics
b'gAAAAABkk1GXTKswVX78eSKs67c7pZ-OWgoRGsedryEKOEduvsiCHnVYH3r0NXmmdUROjqk9KTKSQohr2ppuXRCDI4FUBUuvu0o9NYwq6HN6g6WD-4PVwuM=',Ni una sola mención a la cantidad de sal que el queso lleva por cada 100 gr. \nMuy muy superior a la recomendada https://t.co/Jed9gieyvz,ni una sola mención a la cantidad de sal que el queso lleva por cada gr muy muy superior a la recomendada,not a single mention of the amount of salt the cheese carries for each gr much higher than recommended
b'gAAAAABkk1GXrhXOzSZPGXnIzA4uNqnYgLe7aVcg_qVHnjOphS263TsftWt9iIgh51PtMPmbqRE72CurLJAmDgm2npoU-eq0rI-wLS3rg7LanTi8cvWsZIU=',🚀 Esta fotografía que muestra a una niña de 9 años huyendo de un ataque aéreo le dio la vuelta al mundo en 1972. Conoce su historia https://t.co/cjnkr85XSH,esta fotografía que muestra a una niña de años huyendo de un ataque aéreo le dio la vuelta al mundo en conoce su historia,This photograph that shows a girl years old fleeing from an air raid turned the world around in knowing her story
b'gAAAAABkk1GX7qWAoHFQckTc0a0MeQcpYAh0dl7Ven-ITr49ecRaSEjgLSC1W4vUI1QnRwl8SfXr4tDqZgP1L3qTVarQZddp7_cJcprwiIWzC8NXmRoFBaI=',El jamón más caro es de Huelva🇪🇦 y no hay que confundir. https://t.co/af9Pv64TZz https://t.co/YCb8Umx4mB,el jamón más caro es de huelva y no hay que confundir,the most expensive ham is of strike and not to be confused
b'gAAAAABkk1GXXpd6BqKgNly9Flj8s8Z_mZTDnNZDn4Wudx1W8Vypu0WAYKB_h_93h1XC7PkhjfaBxXSA2dEONVmpW4x60CC5qq25JEd-mESd0kVzeG7hkPI=',"ya quiero acabar las prácticas, me siento re inútil\nlol",ya quiero acabar las prácticas me siento re inútillol,I want to finish the internship. I feel like I'm useless.
b'gAAAAABkk1GXwgUlwr1fI-mzJ3_UBchSbnTX7D7m8N10QaETvL0uK1xSodCgPCiMsV3rYkCE1ItVZ_FBxykdxvG7C6NiWEKN6zi2hxWH81ZDKNzN_9Jmscw=',"Las mejores operaciones del sistema #SHOOT durante el 2022:\n#Sacyr del 14/10 al 30/12 +19,23%\n Las peores operaciones, el stop no deja que superen el -3% de pérdidas. Esperanza Matemática positiva.\nhttps://t.co/bMUJ11bHkh https://t.co/atPHY50Ydi",las mejores operaciones del sistema shoot durante el sacyr del al las peores operaciones el stop no deja que superen el de pérdidas esperanza matemática positiva,the best operations of the system shoot during the sacyr from to the worst operations the stop does not let them exceed the loss of positive mathematical hope
b'gAAAAABkk1GXSwvoWH6KZns1cVM3LjK1jYJIx0ZwvVxjfb8tZqAJazpe2AhtiX_9GHfVairUW4IB5C42IUKvKz2TvGYeVsQ7lQ4TLHPl3x5FhfZkWHPeSvY=',🚧 ¿Es mejor un cargador inalámbrico? Aquí te guiamos para que decidas https://t.co/2wysL5idhf,¿es mejor un cargador inalámbrico aquí te guiamos para que decidas,Is it better a wireless charger here to guide you to decide
b'gAAAAABkk1GX_Q0e47ZKdNPx30QYSSjvXkEUhJU91N8pwx_fe6IHCvM0R820f0O6jgwOtgJvgGzdlYPmFPLJKGPNit-4LOcxPucTCRrmRWhilXJThPmUsAc=',"Hace unos años se publicó un vídeo explicando que todo lo que se producía era un remix de cosas ya vistas.Ese ""Everything is a remix"" acaba de ser mejorado, expandido y actualizado en un vídeo que incluye hasta a las nuevas inteligencias artificiales. https://t.co/rDbMoNp2Rb",hace unos años se publicó un vídeo explicando que todo lo que se producía era un remix de cosas ya vistasese everything is a remix acaba de ser mejorado expandido y actualizado en un vídeo que incluye hasta a las nuevas inteligencias artificiales,A few years ago a video was published explaining that all that was produced was a remix of things already seen that everything is a remix has just been improved expanded and updated in a video that includes even the new artificial intelligences
b'gAAAAABkk1GXWJjvabdNy2sTaOlD6kKU7dUv8R0Lr11SGuGrIegzwepzF_5fbh9_WIdQKLm-oTEaYuKswj-QQoDHH4oHDyP2ZF_6J6s_V8vjtDfZHNIpy6o=',Tengo 34 y me da miedo volar. Me da ansiedad subirme a un avión. https://t.co/lZWUFtpWEy,tengo y me da miedo volar me da ansiedad subirme a un avión,I'm afraid to fly. I'm anxious to get on a plane.
b'gAAAAABkk1GX9O-oJxURMxiOZOGvcl5BRpwdiZupZ5xlyETFcmiJQ9zaExgoNe6HwQcvzYZKXTBaecmZRBHSjt-Ol7q-ipib54Xy83Ya1z1sPAFYeVsvgaY=',📊 El robot abogado cancela la cita en la corte por amenazas https://t.co/KJVJim2rRg,el robot abogado cancela la cita en la corte por amenazas,The robot lawyer cancels the court date for threats
b'gAAAAABkk1GXItRFnv609Y5zEgosd6rzaITlXB0guhjeFQS5rrQFIIoQAIIaEVWHZP0E4IjL4tEoKeCk1S8lzlIJJg_PdKADTkkS8J3nC_jkZl0rrNBRmwk=',🟠 Cómo la caída de la Unión Soviética empujó a Putin a intentar recuperar la importancia global de Rusia https://t.co/sk39ophc8G,cómo la caída de la unión soviética empujó a putin a intentar recuperar la importancia global de rusia,how the fall of Soviet union pushed putin to try to regain the global importance of Russia
b'gAAAAABkk1GXr0aTbVl04XmIQHvgzQxY2ND4uqQo557ocm8mr5u94gp3uXFmLZr9BjdXrOeslXQBdQimphzFOr-VU6YB1O2W6oheO8VqtTGbe0MNLZ8p77s=',"🆙 Descubre cómo Steve Jobs, CEO de Apple, transformó los errores en lecciones valiosas https://t.co/JDRkOP1bKa",descubre cómo steve jobs ceo de apple transformó los errores en lecciones valiosas,discover how steve jobs ceo de apple transformed errors into valuable lessons
b'gAAAAABkk1GXk0_Z3rzg41EioxJeKF-T9AtWYjWXW708m6osF_lQmizVPc6HGSB0dthRGNMJvtt5u70ofCaUpHSSh1wIYckeHDOBGRkLxoZOWS02A8m6gR4=',👾 El papel higiénico: un protagonista encubierto en la difusión de sustancias contaminantes https://t.co/eN7rQkxQo4,el papel higiénico un protagonista encubierto en la difusión de sustancias contaminantes,toilet paper a hidden protagonist in the diffusion of polluting substances
b'gAAAAABkk1GXTDuiNphLuy1MtnloY6u1eBJ4LAb5KW-Cnx2yX1mn-4mMahgTQugQPgLKMTy8jv66aYcbyixY-VkdCLLNiKKP47m8a8HQ3xw79YWi0_e-lWs=',Va puesta? https://t.co/yU43NRkdQf,va puesta,It's on.
b'gAAAAABkk1GXgx2A_1t8MiaWdInAfK26-uNKDWgesvzdo7L-jzNSXx1hItBM1YixNMp7ipq_PeLmPYFwR3lKZ3vDFo9q1XJobdVXEY1snRrH9ui0wtJMqWw=',@padresdivorcio bof a ver si t veo,bof a ver si t veo,Bof to see if you see
b'gAAAAABkk1GX_T9WYk-uuAXJTCfv_Tb27Oh19OszT0M-SGHaqX9Dzyz1RfXLxABSKVEdl3ul1KoDyzhZpNwWr0551ZI8hSCxomf4usR9HBhlZRE7b0pPkTw=',@xamo434 @TNTSportsAR Acá el tema es que Messi no tiene que volver porque vosotros los culés tienen un pequeño problemita con los sudamericanos. Siempre se van por la puerta de atrás.,acá el tema es que messi no tiene que volver porque vosotros los culés tienen un pequeño problemita con los sudamericanos siempre se van por la puerta de atrás,The point here is that messi doesn't have to come back because you guys have a little problem with South Americans always go out the back door.
b'gAAAAABkk1GXBZr0rVGcV8-0HOVSzrzcMQgAUTYNHgtYuTZK2iuVszIdPP2aPuw6mwW7zItH7gtcSPfqTrRNnSzFXknBnNogAXvUEu11mO8faO3c4zTy63E=',"No están todos imPPutados es porque la justicia está saturada o SOBREsaturada. Aparte de los vergonzosos intocables, caso único en la #UE\n#LaCafeteraSaltoPirueta #CasosAislados #ImputadosPP #SemanaSanta #FelizViernesATodas #FelizFinde \n@Europarl_ES @radiolacafetera @rtvenoticias https://t.co/6G1ZrfRkSI",no están todos impputados es porque la justicia está saturada o sobresaturada aparte de los vergonzosos intocables caso único en la uelacafeterasaltopirueta casosaislados imputadospp semanasanta felizviernesatodas felizfinde,They are not all imputed because justice is saturated or oversaturated apart from the shameful untouchable case unique in the oleacafeterasaltopirueta isolated cases imputedpp weeksanta happyFridayafter happyfinde
b'gAAAAABkk1GXCbge4uAG7Pi2a536ZLZdXK1sTYn5F7kUtphFyVK74LK_6dZ8NdkSaaoV9-Ob2DTTrt2IcwWe6nsHkV8osk0VIlqUKJDKX2hrJmRnw2_UZWM=',@MrVincentPG Sino se caen llegan a europa. (Mister obvio me dicen),sino se caen llegan a europa mister obvio me dicen,If they fall they get to obvious europa Mister tell me
b'gAAAAABkk1GXyHIpCy6TUjZY7ZzPFiW9QgveZkXNynzcRLJlflTc_dcIW7wdzla8mV5EG61JVk8rbYA3HREApi3oxPXQgfU-ltoHRSsz4NjVzr2xHq4xIT0=',"@AlertaMundial2 Espera, espera, espera, una religion con integrantes pedofilos????\n\nComo es posible!!!!\n\nEsque todos son la misma porqueria, hombres vendiendo mentiras para satisfacer ansias de dinero, poder o asquerosidades como la de este video.\nPerdon por el edgismo pero esque que verguenza.",espera espera espera una religion con integrantes pedofiloscomo es posibleesque todos son la misma porqueria hombres vendiendo mentiras para satisfacer ansias de dinero poder o asquerosidades como la de este videoperdon por el edgismo pero esque que verguenza,Wait wait wait wait a religion with pedophile members as it is possible that they are all the same shitty men selling lies to satisfy cravings for money power or disgustingness like that of this video pardon for edgy but shameless
b'gAAAAABkk1GXvC8CWAqqCwFexCVIO97Zp4ZVSfD4PueSYt9DG9Qia8Tf9f9SxCr9NLT964LUujac02D-jRhemQVKVg3oA7KUAYVsgOoxbHPaz8M-9E27gc0=',"Necesito un bubble tea, relajarme y olvidarme del mundo.",necesito un bubble tea relajarme y olvidarme del mundo,I need a bubble tea to relax and forget the world
b'gAAAAABkk1GX0F8duzkJAVxxzM18ebcVna1R1bZJTXKfrREWvzGhEltqIIHtvLAl0NgMRhVvO9Ho5sWJeobH8ptWOGwXD5LwMxYPCie4KymLTBby0Y51e6E=',➡️ Alimentos caseros o procesados: ¿Qué tipo de comida es mejor para tu mascota? https://t.co/a6qqVXGb2H,alimentos caseros o procesados ¿qué tipo de comida es mejor para tu mascota,home or processed foods what type of food is best for your pet
